Date,^BSESN,ADANIPORTS.BO,RELIANCE.BO,BAJFINANCE.BO,HDFCBANK.BO,TATAMOTORS.BO,TCS.BO,ITC.BO,ICICIBANK.BO,SBIN.BO,TECHM.BO,FEDERALBNK.BO,DLF.BO,BHARATFORG.BO,VOLTAS.BO,GAIL.BO,ACC.BO,NAUKRI.BO,TATAPOWER.BO,BANKBARODA.BO,AMBUJACEM.BO
29-03-2022,57814.76172,741,2637,7021.100098,1440,435.2999878,3690,257,713.5,499.1000061,1527,99.90000153,365.7999878,702,1239.699951,152.5,2081.949951,4430,243.8999939,112,294.5499878
30-03-2022,58362.85156,769.7999878,2637.899902,7080,1465,438.7000122,3738,254.75,719,500.2000122,1537,98.94999695,375.5,707.9500122,1247.199951,153.0500031,2145,4525.100098,241,112.1999969,302
31-03-2022,58779.71094,771,2673,7263,1478,436,3736,249.5,737.5,495.3999939,1496.150024,97.09999847,382.75,707.2000122,1274.699951,154,2174,4620,242.5500031,113.1999969,303
01-04-2022,58530.73047,774.0999756,2641.300049,7245,1474,434.1000061,3746.149902,249.5500031,726.4000244,492.2999878,1504.800049,97.30000305,380.4500122,700.5999756,1247,158.3999939,2144.199951,4530,237.3999939,112.6999969,301
04-04-2022,59764.12891,788,2657,7448,1562.300049,444.7000122,3761,253.3999939,742,510,1487.349976,102.6999969,388.7000122,705.5,1262,164,2105,4611,247.3500061,115.75,306.4500122
05-04-2022,60786.07031,840,2655,7449,1671,449,3792,255.8000031,747.5,513.5,1511,103,390.7000122,716,1298,163.3000031,2131,4700,253.8000031,116.75,313
06-04-2022,59815.71094,854,2588.649902,7307.5,1599,456.7999878,3812.649902,259,731.0999756,507.0499878,1488,98.09999847,388.25,727.9000244,1324,160,2155,4715.100098,275.7999878,115.6500015,316.7999878
07-04-2022,59402.60938,851.9000244,2599.5,7325,1543.75,457.7999878,3740.050049,259,738,511.7999878,1454,99.34999847,402.1000061,734.2999878,1321,162.75,2153.449951,4750,293,120,319
08-04-2022,59256.96875,822,2563,7301,1513,452.5,3690,258,751,518.5,1478.699951,99.44999695,404.5,735.0999756,1305,162.3000031,2132.949951,4900,280.4500122,119.3499985,328.4500122
11-04-2022,59333.17969,840,2599,7348,1510,457,3698,268,753.9000244,514,1449.75,100,396,751.9000244,1332,162.3000031,2181.25,4877,281,121,338.8999939
12-04-2022,58743.5,854.6500244,2588,7336.649902,1483.900024,451.2999878,3680,267.2000122,758.5,513.9500122,1443.449951,100,404.3999939,736,1302.699951,165.1000061,2242,4884,283.5,120,362.2000122
13-04-2022,58910.73828,850.7999878,2577,7350,1492.900024,441.3999939,3703,265.8999939,770,514.9000244,1415.199951,99.05000305,395,739.9500122,1302,168.6999969,2176,4770,278.7000122,121.3000031,358.1000061
18-04-2022,57338.57813,834.2999878,2530.25,7240,1440,430.25,3620,270,749,512.5999756,1393,97.59999847,381.3500061,729.4000244,1276,168.1000061,2208.699951,4749,269.2999878,119,366.1000061
19-04-2022,57381.76953,850,2554.100098,7300,1385,438,3550,270.5,760,514.7000122,1363.900024,97.19999695,391.5,740,1255.050049,169.1499939,2184.949951,4725,261.2999878,115.6500015,368
20-04-2022,56741.42969,832.2999878,2655.75,7276,1355,431.25,3489.75,262.5,766.5,512.7999878,1308.699951,96.80000305,380,722.9000244,1241,172,2063,4620,249.6000061,114.0500031,353
21-04-2022,57458.60156,830.0999756,2759,7105,1364.900024,445.2000122,3589,260.1000061,758.75,512.7000122,1320,96.94999695,378.2999878,731,1250,163.5,2232,4690,253,114,379.7999878
22-04-2022,57531.94922,854,2765.050049,7100,1358.75,443.75,3580,260.2000122,757.0999756,513.9000244,1313.099976,96.59999847,388.1000061,738.4000244,1265.099976,164,2231,4640.799805,258.1000061,113.6999969,376.1000061
25-04-2022,56757.64063,876.7000122,2739.449951,7030,1352.599976,433.7000122,3561.100098,258.7999878,748,496,1295,95.30000305,373,722,1250,162.8999939,2250,4652,247.5500031,110.0999985,373
26-04-2022,57066.23828,869.7000122,2708,7125.649902,1374.800049,434.5,3565,257.5,767.4000244,499.6000061,1278,96.75,367.5,709.7999878,1251.900024,159.8999939,2297,4560,251,113,383.6000061
27-04-2022,56983.67969,913.9500122,2759.699951,7100,1360,429,3540,257,749.4500122,500,1270,97,375.6000061,721,1265.949951,156.3000031,2313.5,4501.700195,248,114.5,386
28-04-2022,57296.30859,900,2815,6750,1375,436,3585,259,742,499.7000122,1270,97,380,727,1286.849976,158.1999969,2375,4564,250.5500031,116.5500031,389.2000122
29-04-2022,57817.51172,896,2855,6825,1379.900024,440.8999939,3597,262.5,750,507.5,1289,98.25,380.5,721.7999878,1302,158.3999939,2378.899902,4664.25,250.9499969,115.6999969,384.1499939
02-05-2022,56429.44922,856.7000122,2755.5,6568,1363,438,3513,258.6000061,732,494,1245,94.90000153,369,693.9500122,1260,159,2300,4610,240.1000061,111.9000015,371.8500061
04-05-2022,57124.91016,857.5999756,2785,6640,1403,437.2999878,3540,263.1499939,747,494.7000122,1241.099976,94.94999695,371,684.7999878,1238.949951,157.8999939,2333,4526.5,250.1000061,113.0999985,378.25
05-05-2022,56255.07031,821.0999756,2721,6408.950195,1376,429.7999878,3506.050049,261.4500122,730,488,1225,95.69999695,348,680,1163.199951,159.4499969,2311,4322,249,109.9499969,369.1000061
06-05-2022,54928.28906,804,2640.75,6175.25,1339.800049,419.75,3468.449951,259.6000061,717.7999878,474,1232.349976,98,326,666,1090,158,2262,4018.800049,243,104.1999969,357.0499878
09-05-2022,54188.21094,810,2575,5970,1305,408.5,3393,266.75,706,475.6000061,1278,92,327,650.0999756,1058,158.5,2221,3922,235.3500061,104.75,365
10-05-2022,54309.30859,797.9500122,2499,5996,1315,399.9500122,3440,260.7000122,705.7999878,479.8999939,1256,93.65000153,330.5,635,1031,155.0500031,2254,3775.100098,229.3999939,102,368.4500122
11-05-2022,54544.91016,772,2478.699951,5949,1354,396,3434,259.5,719.5,476,1240.099976,93.94999695,323,640.4000244,991,149,2211.949951,3738,222.5,101.8000031,360
12-05-2022,53608.35156,763,2419,5764,1328.900024,383.9500122,3400,255,708.9500122,472.1499939,1210,91.09999847,326,625,975,150,2156.149902,3640,226,100.1500015,359.8999939
13-05-2022,53565.73828,728,2432,5719.950195,1317,386.2999878,3441,257.2999878,702,470,1230.550049,87,324.2000122,609.7999878,960.7000122,152,2221,3570,224.5500031,97.75,378.5
16-05-2022,52946.32031,712.25,2432,5580,1297,411,3414,259.7999878,677,445.3500061,1197,84.80000305,323,635,935,149,2149,3528,225.6999969,96.69999695,370
17-05-2022,53285.19141,726.5999756,2443,5669.899902,1314,409.7000122,3369.949951,255.8999939,685.25,458.7000122,1197,85.75,331,658,965,152.3999939,2197.949951,3620,229,100.75,368.7000122
18-05-2022,54554.89063,754.9000244,2539,5919,1322,426.3999939,3460,266.8999939,711.3499756,468.3999939,1210,87.69999695,335.75,681,995,154.8999939,2243,3681.949951,243.3999939,102.3000031,373.8500061
19-05-2022,53070.30078,745.9000244,2470,5602,1285,400,3376,264.2000122,690.1500244,450.5,1154.400024,84,316,680,965,150,2180,3500,229.1000061,96.69999695,356.0499878
20-05-2022,53513.96875,746.5,2515,5802.200195,1300,410,3309,276.5499878,695,455,1147.75,84.90000153,328,679,969.7999878,155.6999969,2241,3475,232.5,98.44999695,369.2000122
23-05-2022,54459.94922,773.9000244,2630,5844,1313,421.1000061,3315,282,709,464.7000122,1132.099976,86.15000153,332,685,994,155.8000031,2240.5,3490.149902,235.1000061,99.90000153,366.8999939
24-05-2022,54307.55859,755.2000122,2624,5810,1297.699951,422.2999878,3311,273.2000122,707,462,1145,86.19999695,332.3999939,696,1005,154.3999939,2195,3525,230.0500031,97.19999695,364.0499878
25-05-2022,54254.07031,736.5,2632.350098,5810.100098,1327.5,428.7999878,3286,272,712,461.3999939,1094,85.65000153,326.1000061,675.2999878,1012.450012,152,2214.25,3480.5,228.5500031,96,365.2000122
26-05-2022,53950.83984,715,2618,5875,1335,421.3999939,3190,268.2999878,721,457.3999939,1065,83.40000153,311.25,669.2999878,995,155.1499939,2187.199951,3381.800049,222.3999939,94.90000153,362
27-05-2022,54671.5,715,2596.949951,5915,1374,424,3249,270,732,471.9500122,1094.949951,86.25,324.2999878,675.9500122,1007.549988,152.75,2228,3602,225.6999969,99.05000305,365.25
30-05-2022,55507.75,712.7000122,2619.800049,6094,1408.199951,436.3500061,3273.850098,270,748.7999878,473.7999878,1149,88.44999695,329.75,683.7000122,1008.450012,145,2192.050049,3735,227.9499969,99.90000153,367.25
31-05-2022,55622.01172,733,2646,6110,1397,443.9500122,3355,268.3999939,739.5,473.9500122,1161.5,90,346.75,694.7999878,1049.300049,144.8999939,2191,3800,233.1499939,101.0500031,374.3999939
01-06-2022,55588.26953,743.9000244,2632.350098,6082,1383.849976,444.2000122,3385,272,746.2000122,467.7999878,1189,89.15000153,345,709.8499756,1020,147.9499969,2201.149902,4204.899902,233.8000031,100.9499969,368
02-06-2022,55382.44141,736.7999878,2645,6040,1388,445.3500061,3357,271.7999878,752,468.1000061,1140,90,337.6000061,690,1058,149.6999969,2196.050049,4080,232.8000031,102,371.7000122
03-06-2022,56245.60156,759,2746.949951,6118,1395,444.1000061,3454.699951,274.9500122,753.5,473.6000061,1159.099976,93,342.5,687.0999756,1050,149.9499969,2192.199951,4000,236.8999939,104.8000031,373
06-06-2022,55610.64063,740,2780.600098,6010,1374.050049,428.2999878,3421,271.25,738.9000244,464.2999878,1146.800049,91,330.5,658.9500122,1025.099976,146.5,2146,3829.199951,231.0500031,102,367.2999878
07-06-2022,55373.17969,742,2764,5994,1364.400024,432.3500061,3420,273.3999939,743.5,462,1135,90.05000305,327,649,1010,148,2141.800049,3708,230.9499969,101.6500015,362.25
08-06-2022,55345.51172,735.9500122,2775.199951,5882,1367.5,438.25,3372,274.2999878,737,467.3999939,1132.300049,90.84999847,320,655.5,1002.799988,152.6000061,2140,3620,233.0500031,102.5,364.7999878
09-06-2022,54514.17188,726,2709,5930,1359.050049,432.6000061,3373,267.4500122,722.3499756,469.7000122,1120,91.55000305,321.5499878,660.75,985,151.9499969,2127.25,3622,232.5,103.1999969,362
10-06-2022,54760.25,729.9500122,2774.350098,5850,1365,422.3500061,3388,269.2999878,726.4000244,465,1121.699951,90.80000305,320.5,674,999,151.5,2132.300049,3750,231.9499969,103.1999969,362.25
13-06-2022,53184.60938,710,2653.800049,5545,1320,416.5499878,3291,266.2000122,701.25,456.5,1086,90.65000153,315.75,665,965.7000122,149.1999969,2113.199951,3603.300049,223.9499969,102.8000031,364
14-06-2022,52495.94141,693.25,2653,5341,1310,403.5499878,3198,264.25,682,445,1036.449951,88.15000153,304.6000061,657,979,146.5,2111.800049,3600,214.9499969,99.5,361.2000122
15-06-2022,52650.41016,715.9000244,2610,5416,1301,409.9500122,3214.949951,266,685.75,449.5,1034.300049,91.15000153,318.2000122,650.25,999.9000244,149.6499939,2116,3612,220.6999969,100.5999985,357.6499939
16-06-2022,53018.91016,713,2622,5575,1314,420,3237.399902,266.3999939,695.9000244,454.5,1026.300049,90.30000305,322.3999939,664.9000244,1004.400024,148.6000061,2136.25,3680,222.75,101.6999969,362.5
17-06-2022,51181.98828,679.9000244,2532,5245,1275,388.5,3099.649902,258.0499878,675,440,972,85.19999695,303,631.2999878,954.4000244,138.1000061,2073.699951,3629,209.3999939,96.15000153,359.2999878
20-06-2022,51470.03125,668.9500122,2607,5464.100098,1295.25,390.1000061,3094.5,262.2000122,686.8499756,442.5,965.0499878,87.30000305,305,640,959.9500122,139.3000031,2063.649902,3625,211.3000031,95.19999695,356.3999939
21-06-2022,51897.60156,671.5499878,2552.399902,5518,1338.199951,389,3128,265,688,439.7000122,994.9500122,86.09999847,301,639.7999878,945.2999878,132.9499969,2067,3605,198.8999939,91.84999847,356.1000061
22-06-2022,52186.35938,687.7999878,2563,5552.100098,1329.5,397.2999878,3201,268,690.3499756,449.5,997,87.5,313.2000122,641.2999878,974.7999878,135,2086.25,3684.899902,204.5500031,96,360
23-06-2022,51972.75,671,2520,5440.299805,1331,395.1000061,3222,264.6499939,690,448.25,978.25,88.65000153,306,643.9000244,948,133.3000031,2069,3688,201,95,356
24-06-2022,52654.23828,684,2490,5528,1341.650024,410,3344,265.6000061,709.9000244,454.0499878,1000,88,315.5499878,653.4000244,975,133.8500061,2118,3771,205,96.94999695,361.7000122
27-06-2022,53468.89063,703.7999878,2549,5700,1363.25,416,3338,266.7999878,727.5499878,459.2000122,998,90.94999695,318.9500122,650.5,992,134.6999969,2111.949951,3948,210.3000031,101,360.7000122
28-06-2022,52846.26172,680.2999878,2482.149902,5625,1340.599976,412,3312.649902,269,710.0999756,459.5,1003,89.55000305,317,648.0499878,981,134.3000031,2111.25,3907.800049,206.6000061,99.65000153,366.7000122
29-06-2022,52623.14844,675.2000122,2504.350098,5499,1330.25,412.2000122,3270,269.7999878,704.0999756,460,1004,90.59999847,316,649.5,968.0499878,135.5,2125,3900,205.75,100.6999969,366
30-06-2022,52897.16016,682.9500122,2576,5511,1331.599976,418.8999939,3270,274,702.9500122,459.5,1017,90.59999847,316,651,970,139.25,2146.300049,3780,207.5,101.1999969,367
01-07-2022,52863.33984,672.7000122,2580,5372,1346.5,411.2999878,3262,273,702,465,999.7000122,90.25,311,651.7000122,951,135.9499969,2142.300049,3758.800049,204.25,97.80000305,365
04-07-2022,52851.67188,678.5,2388.800049,5614.799805,1353.449951,411.6000061,3315,285.1000061,704,466,1011,94.80000305,324.8999939,656.0999756,970,131.6000061,2167,3726.5,207.3500061,97.65000153,368
05-07-2022,53501.21094,688.7000122,2424.949951,5680,1368,415.7999878,3252,293.4500122,721.5,475,1004,95.5,325.25,651,975.4000244,133.5,2153,3854,214.6999969,99,366
06-07-2022,53170.69922,680.5999756,2425.050049,5673.100098,1349,414,3216,287,720.5,474.25,1005.599976,94,322.5,658.5,972,134,2154.149902,3827.399902,216.1000061,98.69999695,366.7000122
07-07-2022,54146.67969,699,2424.800049,5935,1384,420,3269.949951,291.4500122,735.2000122,483.75,1021,96,330,657,988.9000244,133.5500031,2198.949951,3900,215.8999939,100.6999969,371.5
08-07-2022,54574.42969,708.1500244,2414.899902,5924,1404.5,436.1000061,3297,292.7000122,750,488.9500122,1029,97,339.7000122,669.9500122,972,140.8000031,2177,3940,217.1999969,105.9000015,368
11-07-2022,54248.60156,715.7000122,2380,5865,1395,438.8500061,3220,293,755.5,485.3999939,1017.900024,97.15000153,335,666.7999878,967,137,2169.149902,3950,219.25,104.1999969,368.5
12-07-2022,54219.78125,731.4000244,2411,5825.5,1407,434,3125,293.4500122,765.5999756,485.7000122,1004.799988,99.5,343.7999878,655.4500122,956,138.5500031,2162.300049,3898,220.25,108.9000015,369.9500122
13-07-2022,54210.10156,737.7000122,2429,5948,1393.5,433.6000061,3108.5,293.9500122,766.4000244,487.1000061,1007.5,98.69999695,350,634,1000.200012,139.9499969,2173.5,3865,222.25,109.25,371.2000122
14-07-2022,53688.62109,730,2389.699951,5929.950195,1363.400024,427.5499878,3060,294.8999939,751,488,995,98.80000305,350,638.3499756,981.5,138,2161.350098,3899.949951,223,108.4000015,371.5
15-07-2022,53637.87891,739.9000244,2420,5879.450195,1355,429,3015,292.9500122,751.6500244,482.1000061,978,98.19999695,351.5,660.5,989,139,2126,3890.600098,221.4499969,106.4000015,368.4500122
18-07-2022,54069.30078,738.7999878,2420.050049,5952,1352,443,3023.399902,294.5,761,484,980,100.0999985,357.0499878,645.4000244,986.5,140.3500061,2173,3838,226.75,105,373.75
19-07-2022,54251.87891,736,2411,6040,1339.449951,447.2000122,3026,295.0499878,765.25,489.5,1002,101.75,351.25,651.2000122,1032.5,144,2168.550049,3956,227.0500031,107.9000015,366
20-07-2022,55486.12109,757,2535,6150,1361.5,453.7999878,3109.449951,295.7999878,789.9000244,500,1019,108.0999985,363,680,1055,143.1999969,2187.949951,4213,230,113.8499985,370.5
21-07-2022,55391.92969,746,2498,6075,1361.5,453.8999939,3167.100098,298.9500122,782.25,509,1020,105.8000031,356,691,1028,142.3000031,2179,4134,226.5,111.1999969,367
22-07-2022,55800.83984,755.0999756,2500,6270,1362,455,3180,299.6499939,787,513.5,1040.449951,107.3499985,362,698.9000244,1020.849976,144.5,2187.800049,4195,230.5,114.9000015,370.8999939
25-07-2022,55877.5,757.9000244,2469,6221,1393,458.2000122,3169,299.5,803.9500122,513.7000122,1034.699951,107.4000015,362,706.5,995.5,144.8999939,2192,4101,231.3999939,115.0999985,373.6000061
26-07-2022,55834.37891,751,2423.800049,6284,1396.5,449.3999939,3163.949951,301.7000122,800.9000244,518,1024,107.6500015,357.2999878,708.5,1000,148,2210,4038.100098,233,115.9000015,368
27-07-2022,55258.28906,744,2419.399902,6300,1390,441.4500122,3102,303,795.5,514.2999878,999.5,104.6500015,359.0499878,705.9500122,995,145.4499969,2178.5,3894.850098,221.8999939,116.1999969,370
28-07-2022,56267.55078,764.6500244,2435,6514,1410.349976,438.7999878,3214.899902,305.8999939,809.7000122,531.5499878,1020,107.4000015,372,718.5,975.1500244,148,2193.699951,3935,220.8500061,118.5999985,371.5
29-07-2022,57258.12891,768,2470,7169,1430.349976,444.3500061,3290.199951,304.25,820.0999756,534.5499878,1052.150024,107.3499985,386,739,980,147.5,2187,4086,219.9499969,118,372
01-08-2022,57823.10156,770,2513,7250,1435.25,451.1000061,3327.050049,304.7000122,819,528.2999878,1060,106.6500015,386,733,1010,147.1499939,2237,4382,221.5,118.0500031,377
02-08-2022,58049.01953,801.9000244,2572.800049,7217,1442,479.25,3281,310.3999939,821.7999878,532.5999756,1045,106.9000015,384,746.9500122,999.5,147.3999939,2223.050049,4290,231,116.3000031,376.7999878
03-08-2022,58174.10938,802.2999878,2597.449951,7340,1424.75,474.9500122,3289.5,310.4500122,816.5,541.8499756,1030,110.9499969,382.7000122,748.7999878,970,142.1000061,2235,4353.100098,232.3000031,121.6999969,379
04-08-2022,58571.28125,812.9500122,2616,7348.950195,1437.25,470.5,3352,310,822.7999878,543.9000244,1057.050049,110.5500031,373.5,725,982.25,140.6999969,2241.399902,4370,233.9499969,120.6999969,382.9500122
05-08-2022,58421.03906,808,2577,7305,1430,468.6000061,3354,309.8999939,821.5499878,535,1063,108,370,710,1000,141,2227.949951,4298,228.9499969,118.75,381.1499939
08-08-2022,58417.71094,820.9500122,2535,7295,1428.449951,466,3361,310.75,838.4000244,525,1059.900024,109.5500031,367,706.7999878,970,134.1999969,2254,4271.5,231.6000061,117.5999985,381.8999939
10-08-2022,58977.33984,802.0999756,2572,7362.049805,1462,469.1000061,3377.100098,313.4500122,840,522.7000122,1057.949951,109.5,368.0499878,713,982.75,133.5,2238.25,4300,229.1499939,118,380
11-08-2022,59320.44922,792,2600,7222,1480,481.2000122,3393,313.1000061,854.2000122,520,1066.050049,110.5,370,717,985,132.3000031,2227.050049,4287.049805,230.4499969,118.8000031,380.4500122
12-08-2022,59235.98047,792.7000122,2586.25,7298,1481,475.5499878,3420,306,860,525.0999756,1073.949951,111.1500015,371.7999878,747.5,1000,129.3999939,2212.050049,4420.299805,229.5,123.0999985,382
16-08-2022,59675.12109,795,2649.800049,7317,1490,478.5,3403.050049,309.6499939,878.5499878,532,1076,110.75,374,800,1025,132.9499969,2269.899902,4440,232.3999939,123.5,389
17-08-2022,59938.05078,828.7999878,2660.550049,7319,1500,491.1000061,3385,311,884.5499878,526.9000244,1073,110.3000031,381.5,784.9500122,1029.949951,135.3999939,2269.300049,4442,238.0500031,122.5999985,399.8500061
18-08-2022,60080.19141,825,2663.449951,7494,1499.199951,483,3399,313,880.2000122,526.0499878,1102.949951,109.5,379.2000122,764.0999756,1020.900024,135.1499939,2282.649902,4483,237.1499939,125.4000015,400
19-08-2022,60351.23047,834.1500244,2654.050049,7505,1512,486.8999939,3388,315.75,883.7000122,532,1105.300049,111.5,391,753.9000244,1049,135.1499939,2316.050049,4466,238.3999939,124,412.8999939
22-08-2022,59361.07813,874.5,2616,7290.149902,1482.599976,469.6499939,3369,309.0499878,862.2000122,518.0999756,1091,106.5,372,730,1033.949951,131.6999969,2352,4421.100098,232.3000031,120.1999969,419.5
23-08-2022,58205.96875,835.9000244,2586,7041,1450.25,450,3324.25,313.7999878,840,506.2000122,1063.699951,105,360.1000061,721,975,128.6999969,2247.199951,4135.049805,222.5500031,116.3000031,400.7999878
24-08-2022,58853.32031,827.0499878,2637.399902,7180,1465.849976,458,3295,315.7999878,856,519.5,1074.849976,109.8499985,371,741.9500122,988,131.1999969,2298.050049,4265,231.6000061,123,405.2999878
25-08-2022,59315.98047,841,2651,7249,1477,465.1499939,3270.199951,315.0499878,874.7000122,521.5,1075,114.8000031,374,738,1000.75,132.3000031,2318.75,4448,230.1999969,123.4499969,404
26-08-2022,59050.67188,820,2638,7090,1468.25,463.1000061,3234.850098,313.8999939,874.4000244,523.0499878,1075.050049,114.8000031,377.6000061,729.2999878,1009,134,2295.949951,4515,230.1999969,126.5,400
